ID,Department,Municipality,Variety,Cropping_System,Sowing_Date,Sowing_Date_Est,Harvest_Date,Harvest_Date_Est,Yield
RC64_2013_13,TOLIMA,SALDANA,F733,RIEGO,11/4/2012,YES,3/10/2013,NO,4187
RC64_2013_16,TOLIMA,SALDANA,F733,RIEGO,11/12/2012,YES,3/18/2013,NO,7187
RC64_2013_72,TOLIMA,SALDANA,F733,RIEGO,5/20/2013,YES,9/23/2013,NO,6250
RC64_2013_22,TOLIMA,SALDANA,F733,RIEGO,12/4/2012,YES,4/9/2013,NO,6500
RC64_2013_50,TOLIMA,SALDANA,F733,RIEGO,5/21/2013,YES,9/24/2013,NO,7333
RC64_2013_47,TOLIMA,SALDANA,F733,RIEGO,4/22/2013,YES,8/26/2013,NO,6500
RC64_2013_8,TOLIMA,SALDANA,F733,RIEGO,9/19/2012,YES,1/23/2013,NO,5625
RC64_2013_68,TOLIMA,SALDANA,F733,RIEGO,2/19/2013,YES,6/25/2013,NO,7187
RC64_2013_67,TOLIMA,SALDANA,F733,RIEGO,3/2/2013,YES,7/6/2013,NO,8125
RC64_2013_57,TOLIMA,SALDANA,F733,RIEGO,4/18/2013,YES,8/22/2013,NO,6437
RC64_2013_35,TOLIMA,SALDANA,LAGUNAS,RIEGO,1/11/2013,YES,5/17/2013,NO,6375
RC64_2013_40,TOLIMA,SALDANA,LAGUNAS,RIEGO,1/29/2013,YES,6/4/2013,NO,3125
RC64_2013_33,TOLIMA,SALDANA,LAGUNAS,RIEGO,1/7/2013,YES,5/13/2013,NO,5000
RC64_2013_41,TOLIMA,SALDANA,LAGUNAS,RIEGO,1/30/2013,YES,6/5/2013,NO,5375
RC64_2013_58,TOLIMA,SALDANA,LAGUNAS,RIEGO,3/13/2013,YES,7/17/2013,NO,6562
RC64_2013_39,TOLIMA,SALDANA,LAGUNAS,RIEGO,1/22/2013,YES,5/28/2013,NO,4875
RC64_2013_52,TOLIMA,SALDANA,LAGUNAS,RIEGO,5/10/2013,YES,9/13/2013,NO,6750
RC64_2013_32,TOLIMA,SALDANA,LAGUNAS,RIEGO,1/3/2013,YES,5/9/2013,NO,6562
RC64_2013_27,TOLIMA,SALDANA,LAGUNAS,RIEGO,12/17/2012,YES,4/22/2013,NO,6500
RC64_2013_55,TOLIMA,SALDANA,MOCARI,RIEGO,4/21/2013,YES,8/25/2013,NO,6500
RC64_2013_54,TOLIMA,SALDANA,MOCARI,RIEGO,5/2/2013,YES,9/5/2013,NO,6187
RC64_2013_65,TOLIMA,SALDANA,TAILANDIA ORO,RIEGO,4/1/2013,YES,8/5/2013,NO,6250
RC64_2013_53,TOLIMA,SALDANA,TAILANDIA ORO,RIEGO,4/30/2013,YES,9/3/2013,NO,7562
RC64_2013_69,TOLIMA,SALDANA,TAILANDIA ORO,RIEGO,5/17/2013,YES,9/20/2013,NO,7187
RC64_2013_61,TOLIMA,SALDANA,VENEZUELA 21,RIEGO,4/19/2013,YES,8/23/2013,NO,6562
RC64_2013_60,TOLIMA,SALDANA,VENEZUELA 21,RIEGO,4/17/2013,YES,8/21/2013,NO,6062
RC64_2013_62,TOLIMA,SALDANA,YAGUARA,RIEGO,2/13/2013,YES,6/19/2013,NO,6875
RC64_2013_48,TOLIMA,SALDANA,YAGUARA,RIEGO,5/21/2013,YES,9/24/2013,NO,6791
